season,qb_name,team,dropbacks,QBVision_Rating,next_QBVision_Rating,epa_per_db,context_pred_epa_per_db,skill_residual,int_rate,sack_rate,ay_per_att,yac_per_comp,team_sack_rate_allowed,team_yac_per_comp,team_no_huddle_rate,efficiency_score,decision_score,explosiveness_score,mobility_score
2020,J.Burrow,CIN,449,56.14654888596526,62.19538640150286,0.06838108,-0.005411453454221664,0.07379253345422165,0.0111358574610244,0.0712694877505567,7.919168591224018,4.3257575,0.073959938366718,4.8172045,0.0292758089368258,-0.005359607331762655,0.4894486367842976,0.660026397009497,0.0
2021,J.Burrow,CIN,591,62.19538640150286,64.61041026330346,0.17148913,0.031732001116851344,0.13975712888314865,0.0236886632825719,0.0862944162436548,7.4028021015761825,6.1502733,0.0873015873015873,6.3046875,0.0587301587301587,0.9295667541069919,-0.7958104299083734,0.38600352543766714,0.0
2022,J.Burrow,CIN,678,64.61041026330346,50.58740931979098,0.14917688,0.04203558397338453,0.10714129602661548,0.0176991150442477,0.0604719764011799,6.362519201228879,5.152174,0.0642335766423357,5.1363635,0.0510948905109489,1.0698695273388572,0.3088983704492514,-0.9417018422434236,0.0
2023,J.Burrow,CIN,402,50.58740931979098,66.37104842699709,0.008592711,0.046455092905064096,-0.037862381905064094,0.0149253731343283,0.0597014925373134,6.048969072164948,5.077869,0.0719424460431654,5.6380954,0.0417266187050359,0.2099507201163927,0.5729357839128605,-1.1740349192589004,0.0
2024,J.Burrow,CIN,723,66.37104842699709,52.91278633189188,0.16513486,0.01534563565457226,0.14978922434542774,0.0124481327800829,0.0663900414937759,6.582025677603424,4.7652173,0.0663900414937759,4.7652173,0.0387275242047026,0.9640617192617205,0.49688100674411145,-0.6110648552478846,0.0
2025,J.Burrow,CIN,286,52.91278633189188,,0.084860094,0.05844270638826103,0.026417387611738966,0.0174825174825174,0.0594405594405594,6.719424460431655,4.728324,0.0520984081041968,4.686893,0.0347322720694645,0.372783760972223,0.24527087871298817,-0.5001111578312107,0.0
2024,J.Daniels,WAS,600,71.82920442705844,53.27117950777587,0.17752486,-0.07367108458091906,0.2511959445809191,0.015,0.0783333333333333,6.721590909090909,5.3776436,0.0766871165644171,5.169863,0.6533742331288344,1.0242781937455763,0.09868987642961727,-0.3937149145993556,0.0
2025,J.Daniels,WAS,242,53.27117950777587,,0.019250583,-0.05084561669114509,0.07009619969114508,0.012396694214876,0.0743801652892562,6.813725490196078,5.0614033,0.0652557319223985,4.979094,0.6843033509700176,-0.1004793529130306,0.3077617035747864,-0.3489203043407955,0.0
2025,J.Dart,NYG,413,53.75356176073307,,0.049820144,0.001664632938749612,0.048155511061250385,0.0121065375302663,0.0847457627118644,7.394666666666667,5.375,0.0765550239234449,5.470588,0.1993620414673046,0.10058975111649816,0.1308480945173408,0.3092178511282686,0.0
2023,J.Dobbs,ARI,484,40.96465216460112,,-0.11528222,0.0008241722361489318,-0.11610639223614894,0.0206611570247933,0.0619834710743801,7.377777777777778,3.8282442,0.0661417322834645,4.7014084,0.1307086614173228,-0.6580926139956511,0.1647574168534064,0.01787925252400964,0.0
2018,J.Driskel,CIN,206,41.42360186501808,,-0.035686772,0.04479627872855599,-0.080483050728556,0.0097087378640776,0.0776699029126213,7.066666666666666,4.8190475,0.0613598673300165,4.978852,0.033167495854063,-0.6420704354771829,0.6292573923641535,-0.5384735358636513,0.0
2021,J.Fields,CHI,349,38.55404387576505,42.51676789788247,-0.12311369,-0.06327817545206249,-0.05983551454793751,0.0286532951289398,0.1031518624641833,8.700657894736842,4.2955976,0.0880121396054628,4.8192773,0.1213960546282245,-1.1434721670137302,-1.5531140696487444,1.8944632432902255,0.0
2022,J.Fields,CHI,443,42.51676789788247,46.981097602111,-0.072214104,-0.12577586662996007,0.05356176262996007,0.0248306997742663,0.1241534988713318,7.663129973474801,4.9427085,0.1139489194499017,5.116592,0.074656188605108,-0.9000968332629603,-1.7874623413192,0.41758125861194634,0.0
2023,J.Fields,CHI,459,46.981097602111,61.7886828424937,-0.03975711,-0.0021016128308315937,-0.037655497169168405,0.0196078431372549,0.0958605664488017,7.117788461538462,5.3920703,0.0805152979066022,5.364486,0.0789049919484702,-0.190046842373439,-0.2895882351706936,-0.008661755217194872,0.0
2024,J.Fields,PIT,196,61.7886828424937,48.399354293612426,0.06438353,-0.051399375278994915,0.1157829052789949,0.0051020408163265,0.0816326530612244,7.073446327683616,4.943396,0.083617747440273,5.1464176,0.2883959044368601,0.25841056124983725,0.734197183916774,-0.12443944215976425,0.0
2025,J.Fields,NYJ,261,48.399354293612426,,-0.04632338,-0.11546131633067672,0.06913793633067672,0.003831417624521,0.1034482758620689,5.918454935622318,4.4921875,0.097879282218597,4.439597,0.1060358890701468,-0.5854707843426373,0.33887306355970903,-1.3766670583061031,0.0
2018,J.Flacco,BAL,398,52.451908705177146,32.29060518712803,0.0353317,0.04981241027001436,-0.014480710270014359,0.0150753768844221,0.0402010050251256,8.215736040609137,4.418103,0.0526315789473684,4.679641,0.0855263157894736,-0.07058015456356152,0.8713871661056096,0.5535250473048986,0.0
2019,J.Flacco,DEN,293,32.29060518712803,32.89326968174979,-0.083160944,0.030525308391289814,-0.11368625239128982,0.0170648464163822,0.0887372013651877,6.170138888888889,5.3040934,0.0724381625441696,5.451923,0.0706713780918728,-1.0364454456662404,-0.28585925180529836,-1.470672308043811,0.0
2022,J.Flacco,NYJ,202,32.89326968174979,46.09559978833337,-0.14218424,0.04720456924594647,-0.18938880924594648,0.0148514851485148,0.0495049504950495,7.646766169154229,3.990909,0.0610465116279069,5.162465,0.1046511627906976,-1.3049695945511652,0.8477820847102374,0.24715159275991577,0.0
2023,J.Flacco,CLE,213,46.09559978833337,46.39790173574795,-0.05023653,0.043127193671160594,-0.0933637236711606,0.0375586854460093,0.0375586854460093,8.967136150234742,5.512195,0.0646551724137931,5.2197185,0.0689655172413793,-0.2239461840486652,-0.5570212627883983,1.94140723814927,0.0
2024,J.Flacco,IND,270,46.39790173574795,34.44199101247925,0.011493588,0.054470624486278485,-0.042977036486278486,0.0259259259259259,0.0666666666666666,8.295880149812733,4.0185184,0.0562390158172231,5.0415225,0.117750439367311,-0.1486388307724816,-0.4558306258357682,0.8933345850454102,0.0
2025,J.Flacco,CIN,436,34.44199101247925,,-0.10132766,0.05844270638826103,-0.15977036638826103,0.0229357798165137,0.0412844036697247,7.055555555555555,4.573705,0.0520984081041968,4.686893,0.0347322720694645,-0.9335970821140934,0.21881062815384167,-0.17214470042480284,0.0
2019,J.Garoppolo,SF,526,52.78749661154658,48.32018969691087,0.15856068,0.11468080062394004,0.04387987937605997,0.0247148288973384,0.0684410646387832,6.046692607003891,6.56231,0.0680529300567107,6.6223564,0.0472589792060491,0.8369922625423589,-0.3973135654335405,-1.4013066050390064,0.0
2020,J.Garoppolo,SF,155,48.32018969691087,56.10970166207359,0.16575904,0.09953601306069892,0.06622302693930107,0.032258064516129,0.0709677419354838,5.821192052980132,7.5957446,0.0630048465266559,6.1832886,0.1001615508885298,0.6468325566874922,-1.460536489657931,-1.2510118377455066,0.0
